"","id","age","day","week","cond","base","y","weight_1","weight_2","weight_3"
"2402",241,32,"Wednesday",2,"control",246,245,245,NA,245
"2403",241,32,"Monday",3,"control",246,245,NA,245,245
"2404",241,32,"Wednesday",4,"control",246,245,245,245,245
"2405",241,32,"Monday",5,"control",246,246,NA,246,246
"2406",241,32,"Wednesday",6,"control",246,243,243,243,243
"2407",241,32,"Monday",7,"control",246,247,NA,247,247
"2408",241,32,"Wednesday",8,"control",246,241,241,241,241
"2409",241,32,"Monday",9,"control",246,243,NA,243,243
"2410",241,32,"Wednesday",10,"control",246,241,241,241,241
"2411",242,39,"Monday",1,"control",257,258,258,258,258
"2412",242,39,"Wednesday",2,"control",257,257,257,257,257
"2413",242,39,"Monday",3,"control",257,261,261,261,261
"2414",242,39,"Wednesday",4,"control",257,262,262,262,262
"2415",242,39,"Monday",5,"control",257,263,263,263,263
"2416",242,39,"Wednesday",6,"control",257,257,257,257,257
"2417",242,39,"Monday",7,"control",257,261,261,261,261
"2418",242,39,"Wednesday",8,"control",257,259,259,259,259
"2419",242,39,"Monday",9,"control",257,259,259,259,259
"2420",242,39,"Wednesday",10,"control",257,256,256,256,256
"2421",243,37,"Monday",1,"control",261,262,262,262,262
"2422",243,37,"Wednesday",2,"control",261,258,258,258,258
"2423",243,37,"Monday",3,"control",261,258,258,258,258
"2424",243,37,"Wednesday",4,"control",261,261,261,261,261
"2425",243,37,"Monday",5,"control",261,260,260,260,260
"2426",243,37,"Wednesday",6,"control",261,264,264,264,264
"2427",243,37,"Monday",7,"control",261,267,267,267,NA
"2428",243,37,"Wednesday",8,"control",261,264,264,264,264
"2429",243,37,"Monday",9,"control",261,265,265,265,265
"2430",243,37,"Wednesday",10,"control",261,261,261,NA,261
"2431",244,39,"Monday",1,"control",257,255,255,NA,255
"2432",244,39,"Wednesday",2,"control",257,256,256,256,256
"2433",244,39,"Monday",3,"control",257,262,262,262,262
"2434",244,39,"Wednesday",4,"control",257,264,264,264,264
"2435",244,39,"Monday",5,"control",257,252,252,252,252
"2436",244,39,"Wednesday",6,"control",257,252,252,252,252
"2437",244,39,"Monday",7,"control",257,258,258,258,258
"2438",244,39,"Wednesday",8,"control",257,256,256,256,256
"2439",244,39,"Monday",9,"control",257,259,259,259,259
"2440",244,39,"Wednesday",10,"control",257,259,259,259,259
"2441",245,40,"Monday",1,"control",265,263,263,263,263
"2442",245,40,"Wednesday",2,"control",265,264,264,264,264
"2443",245,40,"Monday",3,"control",265,257,257,257,257
"2444",245,40,"Wednesday",4,"control",265,266,266,266,NA
"2445",245,40,"Monday",5,"control",265,267,267,267,NA
"2446",245,40,"Wednesday",6,"control",265,263,263,263,263
"2447",245,40,"Monday",7,"control",265,260,260,260,260
"2448",245,40,"Wednesday",8,"control",265,265,265,265,265
"2449",245,40,"Monday",9,"control",265,262,262,262,262
"2450",245,40,"Wednesday",10,"control",265,265,265,265,265
"2451",246,37,"Monday",1,"control",261,256,256,256,256
"2452",246,37,"Wednesday",2,"control",261,262,262,262,262
"2453",246,37,"Monday",3,"control",261,261,261,261,261
"2454",246,37,"Wednesday",4,"control",261,263,263,263,263
"2455",246,37,"Monday",5,"control",261,261,261,261,261
"2456",246,37,"Wednesday",6,"control",261,258,258,258,258
"2457",246,37,"Monday",7,"control",261,265,265,265,265
"2458",246,37,"Wednesday",8,"control",261,261,261,261,261
"2459",246,37,"Monday",9,"control",261,264,264,264,264
"2460",246,37,"Wednesday",10,"control",261,259,259,259,259
"2461",247,31,"Monday",1,"control",253,256,256,256,256
"2462",247,31,"Wednesday",2,"control",253,256,256,256,256
"2463",247,31,"Monday",3,"control",253,255,255,255,255
"2464",247,31,"Wednesday",4,"control",253,261,261,261,261
"2465",247,31,"Monday",5,"control",253,262,262,262,262
"2466",247,31,"Wednesday",6,"control",253,249,249,249,249
"2467",247,31,"Monday",7,"control",253,250,250,250,250
"2468",247,31,"Wednesday",8,"control",253,247,247,247,247
"2469",247,31,"Monday",9,"control",253,254,254,254,254
"2470",247,31,"Wednesday",10,"control",253,255,255,255,255
"2471",248,35,"Monday",1,"control",257,255,255,255,255
"2472",248,35,"Wednesday",2,"control",257,257,257,257,257
"2473",248,35,"Monday",3,"control",257,260,260,NA,260
"2474",248,35,"Wednesday",4,"control",257,253,253,253,253
"2475",248,35,"Monday",5,"control",257,258,258,258,258
"2476",248,35,"Wednesday",6,"control",257,256,256,256,256
"2477",248,35,"Monday",7,"control",257,258,258,258,258
"2478",248,35,"Wednesday",8,"control",257,253,253,253,253
"2479",248,35,"Monday",9,"control",257,253,253,253,253
"2480",248,35,"Wednesday",10,"control",257,253,253,253,253
"2481",249,40,"Monday",1,"control",247,241,241,241,241
"2482",249,40,"Wednesday",2,"control",247,246,246,246,246
"2483",249,40,"Monday",3,"control",247,243,243,243,243
"2484",249,40,"Wednesday",4,"control",247,249,249,249,249
"2485",249,40,"Monday",5,"control",247,247,247,247,247
"2486",249,40,"Wednesday",6,"control",247,252,252,252,252
"2487",249,40,"Monday",7,"control",247,245,245,245,245
"2488",249,40,"Wednesday",8,"control",247,250,250,250,250
"2489",249,40,"Monday",9,"control",247,246,246,246,246
"2490",249,40,"Wednesday",10,"control",247,250,250,250,250
"2491",250,35,"Monday",1,"control",254,255,255,255,255
"2492",250,35,"Wednesday",2,"control",254,255,255,255,255
"2493",250,35,"Monday",3,"control",254,260,260,260,260
"2494",250,35,"Wednesday",4,"control",254,251,251,251,251
"2495",250,35,"Monday",5,"control",254,252,252,252,252
"2496",250,35,"Wednesday",6,"control",254,256,256,256,256
"2497",250,35,"Monday",7,"control",254,254,254,254,254
"2498",250,35,"Wednesday",8,"control",254,253,253,253,253
"2499",250,35,"Monday",9,"control",254,259,259,259,259
"2500",250,35,"Wednesday",10,"control",254,258,258,258,258
"2501",251,32,"Monday",1,"control",255,256,NA,256,256
"2502",251,32,"Wednesday",2,"control",255,254,254,254,254
"2503",251,32,"Monday",3,"control",255,260,NA,260,260
"2504",251,32,"Wednesday",4,"control",255,257,257,257,257
"2505",251,32,"Monday",5,"control",255,257,NA,257,257
"2506",251,32,"Wednesday",6,"control",255,253,253,253,253
"2507",251,32,"Monday",7,"control",255,252,NA,252,252
"2508",251,32,"Wednesday",8,"control",255,250,250,250,250
"2509",251,32,"Monday",9,"control",255,249,NA,249,249
"2510",251,32,"Wednesday",10,"control",255,261,261,261,261
"2511",252,39,"Monday",1,"control",243,243,243,243,243
"2512",252,39,"Wednesday",2,"control",243,243,243,243,243
"2513",252,39,"Monday",3,"control",243,247,247,247,247
"2514",252,39,"Wednesday",4,"control",243,241,241,241,241
"2515",252,39,"Monday",5,"control",243,242,242,242,242
"2516",252,39,"Wednesday",6,"control",243,244,244,244,244
"2517",252,39,"Monday",7,"control",243,243,243,243,243
"2518",252,39,"Wednesday",8,"control",243,245,245,NA,245
"2519",252,39,"Monday",9,"control",243,242,242,242,242
"2520",252,39,"Wednesday",10,"control",243,237,237,237,237
"2521",253,37,"Monday",1,"control",258,260,260,260,260
"2522",253,37,"Wednesday",2,"control",258,251,251,251,251
"2523",253,37,"Monday",3,"control",258,257,257,257,257
"2524",253,37,"Wednesday",4,"control",258,257,257,NA,257
"2525",253,37,"Monday",5,"control",258,264,264,264,264
"2526",253,37,"Wednesday",6,"control",258,257,257,257,257
"2527",253,37,"Monday",7,"control",258,255,255,255,255
"2528",253,37,"Wednesday",8,"control",258,258,258,258,258
"2529",253,37,"Monday",9,"control",258,261,261,261,261
"2530",253,37,"Wednesday",10,"control",258,261,261,261,261
"2531",254,39,"Monday",1,"control",241,243,243,243,243
"2532",254,39,"Wednesday",2,"control",241,240,240,240,240
"2533",254,39,"Monday",3,"control",241,241,241,241,241
"2534",254,39,"Wednesday",4,"control",241,238,238,238,238
"2535",254,39,"Monday",5,"control",241,244,244,244,244
"2536",254,39,"Wednesday",6,"control",241,239,239,239,239
"2537",254,39,"Monday",7,"control",241,243,243,243,243
"2538",254,39,"Wednesday",8,"control",241,239,239,239,239
"2539",254,39,"Monday",9,"control",241,241,241,241,241
"2540",254,39,"Wednesday",10,"control",241,246,246,246,246
"2541",255,40,"Monday",1,"control",252,254,254,254,254
"2542",255,40,"Wednesday",2,"control",252,252,252,252,252
"2543",255,40,"Monday",3,"control",252,250,250,250,250
"2544",255,40,"Wednesday",4,"control",252,252,252,252,252
"2545",255,40,"Monday",5,"control",252,258,258,258,258
"2546",255,40,"Wednesday",6,"control",252,252,252,252,252
"2547",255,40,"Monday",7,"control",252,255,255,255,255
"2548",255,40,"Wednesday",8,"control",252,254,254,254,254
"2549",255,40,"Monday",9,"control",252,246,246,246,246
"2550",255,40,"Wednesday",10,"control",252,251,251,251,251
"2551",256,37,"Monday",1,"control",245,246,246,246,246
"2552",256,37,"Wednesday",2,"control",245,249,249,NA,249
"2553",256,37,"Monday",3,"control",245,243,243,243,243
"2554",256,37,"Wednesday",4,"control",245,244,244,244,244
"2555",256,37,"Monday",5,"control",245,243,243,243,243
"2556",256,37,"Wednesday",6,"control",245,250,250,250,250
"2557",256,37,"Monday",7,"control",245,250,250,250,250
"2558",256,37,"Wednesday",8,"control",245,247,247,247,247
"2559",256,37,"Monday",9,"control",245,249,249,249,249
"2560",256,37,"Wednesday",10,"control",245,245,245,245,245
"2561",257,31,"Monday",1,"control",252,252,252,252,252
"2562",257,31,"Wednesday",2,"control",252,250,250,250,250
"2563",257,31,"Monday",3,"control",252,255,255,255,255
"2564",257,31,"Wednesday",4,"control",252,253,253,253,253
"2565",257,31,"Monday",5,"control",252,253,253,253,253
"2566",257,31,"Wednesday",6,"control",252,253,253,253,253
"2567",257,31,"Monday",7,"control",252,256,256,256,256
"2568",257,31,"Wednesday",8,"control",252,255,255,255,255
"2569",257,31,"Monday",9,"control",252,254,254,254,254
"2570",257,31,"Wednesday",10,"control",252,250,250,250,250
"2571",258,35,"Monday",1,"control",259,257,257,257,257
"2572",258,35,"Wednesday",2,"control",259,265,265,265,265
"2573",258,35,"Monday",3,"control",259,260,260,260,260
"2574",258,35,"Wednesday",4,"control",259,260,260,260,260
"2575",258,35,"Monday",5,"control",259,260,260,260,260
"2576",258,35,"Wednesday",6,"control",259,261,261,261,261
"2577",258,35,"Monday",7,"control",259,258,258,258,258
"2578",258,35,"Wednesday",8,"control",259,256,256,256,256
"2579",258,35,"Monday",9,"control",259,260,260,260,260
"2580",258,35,"Wednesday",10,"control",259,255,255,255,255
"2581",259,40,"Monday",1,"control",246,247,247,247,247
"2582",259,40,"Wednesday",2,"control",246,245,245,245,245
"2583",259,40,"Monday",3,"control",246,247,247,247,247
"2584",259,40,"Wednesday",4,"control",246,249,249,249,249
"2585",259,40,"Monday",5,"control",246,246,246,246,246
"2586",259,40,"Wednesday",6,"control",246,247,247,247,247
"2587",259,40,"Monday",7,"control",246,246,246,246,246
"2588",259,40,"Wednesday",8,"control",246,239,239,239,239
"2589",259,40,"Monday",9,"control",246,245,245,245,245
"2590",259,40,"Wednesday",10,"control",246,246,246,246,246
"2591",260,35,"Monday",1,"control",254,256,256,256,256
"2592",260,35,"Wednesday",2,"control",254,257,257,257,257
"2593",260,35,"Monday",3,"control",254,249,249,249,249
"2594",260,35,"Wednesday",4,"control",254,247,247,247,247
"2595",260,35,"Monday",5,"control",254,251,251,251,251
"2596",260,35,"Wednesday",6,"control",254,256,256,256,256
"2597",260,35,"Monday",7,"control",254,257,257,257,257
"2598",260,35,"Wednesday",8,"control",254,254,254,254,254
"2599",260,35,"Monday",9,"control",254,253,253,NA,253
"2600",260,35,"Wednesday",10,"control",254,251,251,251,251
"2601",261,32,"Monday",1,"control",259,263,NA,263,263
"2602",261,32,"Wednesday",2,"control",259,254,254,254,254
"2603",261,32,"Monday",3,"control",259,262,NA,262,262
"2604",261,32,"Wednesday",4,"control",259,264,264,264,264
"2605",261,32,"Monday",5,"control",259,259,NA,259,259
"2606",261,32,"Wednesday",6,"control",259,263,263,263,263
"2607",261,32,"Monday",7,"control",259,261,NA,261,261
"2608",261,32,"Wednesday",8,"control",259,253,253,253,253
"2609",261,32,"Monday",9,"control",259,253,NA,253,253
"2610",261,32,"Wednesday",10,"control",259,262,262,262,262
"2611",262,39,"Monday",1,"control",264,259,259,259,259
"2612",262,39,"Wednesday",2,"control",264,268,268,268,NA
"2613",262,39,"Monday",3,"control",264,266,266,266,NA
"2614",262,39,"Wednesday",4,"control",264,265,265,265,265
"2615",262,39,"Monday",5,"control",264,263,263,263,263
"2616",262,39,"Wednesday",6,"control",264,262,262,262,262
"2617",262,39,"Monday",7,"control",264,265,265,265,265
"2618",262,39,"Wednesday",8,"control",264,265,265,265,265
"2619",262,39,"Monday",9,"control",264,260,260,260,260
"2620",262,39,"Wednesday",10,"control",264,260,260,260,260
"2621",263,37,"Monday",1,"control",248,250,250,NA,250
"2622",263,37,"Wednesday",2,"control",248,244,244,244,244
"2623",263,37,"Monday",3,"control",248,246,246,246,246
"2624",263,37,"Wednesday",4,"control",248,245,245,245,245
"2625",263,37,"Monday",5,"control",248,247,247,247,247
"2626",263,37,"Wednesday",6,"control",248,251,251,251,251
"2627",263,37,"Monday",7,"control",248,251,251,251,251
"2628",263,37,"Wednesday",8,"control",248,250,250,250,250
"2629",263,37,"Monday",9,"control",248,252,252,252,252
"2630",263,37,"Wednesday",10,"control",248,245,245,245,245
"2631",264,39,"Monday",1,"control",245,246,246,246,246
"2632",264,39,"Wednesday",2,"control",245,243,243,243,243
"2633",264,39,"Monday",3,"control",245,246,246,NA,246
"2634",264,39,"Wednesday",4,"control",245,242,242,242,242
"2635",264,39,"Monday",5,"control",245,248,248,248,248
"2636",264,39,"Wednesday",6,"control",245,246,246,246,246
"2637",264,39,"Monday",7,"control",245,247,247,247,247
"2638",264,39,"Wednesday",8,"control",245,245,245,245,245
"2639",264,39,"Monday",9,"control",245,244,244,244,244
"2640",264,39,"Wednesday",10,"control",245,248,248,248,248
"2641",265,40,"Monday",1,"control",251,246,246,246,246
"2642",265,40,"Wednesday",2,"control",251,254,254,254,254
"2643",265,40,"Monday",3,"control",251,252,252,NA,252
"2644",265,40,"Wednesday",4,"control",251,253,253,253,253
"2645",265,40,"Monday",5,"control",251,254,254,254,254
"2646",265,40,"Wednesday",6,"control",251,259,259,259,259
"2647",265,40,"Monday",7,"control",251,251,251,251,251
"2648",265,40,"Wednesday",8,"control",251,256,256,256,256
"2649",265,40,"Monday",9,"control",251,253,253,253,253
"2650",265,40,"Wednesday",10,"control",251,244,244,244,244
"2651",266,37,"Monday",1,"control",251,249,249,249,249
"2652",266,37,"Wednesday",2,"control",251,244,244,244,244
"2653",266,37,"Monday",3,"control",251,250,250,250,250
"2654",266,37,"Wednesday",4,"control",251,252,252,252,252
"2655",266,37,"Monday",5,"control",251,248,248,248,248
"2656",266,37,"Wednesday",6,"control",251,254,254,254,254
"2657",266,37,"Monday",7,"control",251,255,255,255,255
"2658",266,37,"Wednesday",8,"control",251,259,259,259,259
"2659",266,37,"Monday",9,"control",251,252,252,252,252
"2660",266,37,"Wednesday",10,"control",251,249,249,249,249
"2661",267,31,"Monday",1,"control",253,254,254,254,254
"2662",267,31,"Wednesday",2,"control",253,255,255,255,255
"2663",267,31,"Monday",3,"control",253,255,255,255,255
"2664",267,31,"Wednesday",4,"control",253,257,257,NA,257
"2665",267,31,"Monday",5,"control",253,254,254,254,254
"2666",267,31,"Wednesday",6,"control",253,249,249,249,249
"2667",267,31,"Monday",7,"control",253,256,256,256,256
"2668",267,31,"Wednesday",8,"control",253,253,253,253,253
"2669",267,31,"Monday",9,"control",253,255,255,255,255
"2670",267,31,"Wednesday",10,"control",253,253,253,253,253
"2671",268,35,"Monday",1,"control",257,255,255,255,255
"2672",268,35,"Wednesday",2,"control",257,256,256,256,256
"2673",268,35,"Monday",3,"control",257,260,260,260,260
"2674",268,35,"Wednesday",4,"control",257,255,255,255,255
"2675",268,35,"Monday",5,"control",257,255,255,255,255
"2676",268,35,"Wednesday",6,"control",257,261,261,261,261
"2677",268,35,"Monday",7,"control",257,257,257,257,257
"2678",268,35,"Wednesday",8,"control",257,249,249,249,249
"2679",268,35,"Monday",9,"control",257,253,253,253,253
"2680",268,35,"Wednesday",10,"control",257,259,259,259,259
"2681",269,40,"Monday",1,"control",249,249,249,249,249
"2682",269,40,"Wednesday",2,"control",249,249,249,249,249
"2683",269,40,"Monday",3,"control",249,248,248,248,248
"2684",269,40,"Wednesday",4,"control",249,248,248,248,248
"2685",269,40,"Monday",5,"control",249,246,246,246,246
"2686",269,40,"Wednesday",6,"control",249,254,254,254,254
"2687",269,40,"Monday",7,"control",249,251,251,251,251
"2688",269,40,"Wednesday",8,"control",249,248,248,248,248
"2689",269,40,"Monday",9,"control",249,245,245,245,245
"2690",269,40,"Wednesday",10,"control",249,252,252,252,252
"2691",270,35,"Monday",1,"control",262,263,263,263,263
"2692",270,35,"Wednesday",2,"control",262,261,261,261,261
"2693",270,35,"Monday",3,"control",262,259,259,259,259
"2694",270,35,"Wednesday",4,"control",262,261,261,261,261
"2695",270,35,"Monday",5,"control",262,261,261,NA,261
"2696",270,35,"Wednesday",6,"control",262,261,261,261,261
"2697",270,35,"Monday",7,"control",262,258,258,258,258
"2698",270,35,"Wednesday",8,"control",262,264,264,264,264
"2699",270,35,"Monday",9,"control",262,259,259,259,259
"2700",270,35,"Wednesday",10,"control",262,256,256,256,256
"2701",271,32,"Monday",1,"control",243,243,NA,243,243
"2702",271,32,"Wednesday",2,"control",243,241,241,241,241
"2703",271,32,"Monday",3,"control",243,241,NA,241,241
"2704",271,32,"Wednesday",4,"control",243,240,240,240,240
"2705",271,32,"Monday",5,"control",243,246,NA,246,246
"2706",271,32,"Wednesday",6,"control",243,246,246,246,246
"2707",271,32,"Monday",7,"control",243,243,NA,243,243
"2708",271,32,"Wednesday",8,"control",243,238,238,238,238
"2709",271,32,"Monday",9,"control",243,243,NA,NA,243
"2710",271,32,"Wednesday",10,"control",243,245,245,NA,245
"2711",272,39,"Monday",1,"control",236,240,240,240,240
"2712",272,39,"Wednesday",2,"control",236,239,239,239,239
"2713",272,39,"Monday",3,"control",236,239,239,239,239
"2714",272,39,"Wednesday",4,"control",236,235,235,235,235
"2715",272,39,"Monday",5,"control",236,237,237,237,237
"2716",272,39,"Wednesday",6,"control",236,235,235,235,235
"2717",272,39,"Monday",7,"control",236,235,235,235,235
"2718",272,39,"Wednesday",8,"control",236,235,235,235,235
"2719",272,39,"Monday",9,"control",236,237,237,237,237
"2720",272,39,"Wednesday",10,"control",236,236,236,236,236
